Trump,Warren
-0.8806190476190479,-0.2363095238095237
-0.8806190476190479,0.2636904761904763
-0.5472857142857146,0.2636904761904763
-0.8806190476190479,0.2636904761904763
-0.8806190476190479,0.2636904761904763
-0.8139523809523812,0.2636904761904763
-0.8139523809523812,0.5636904761904763
-0.8139523809523812,0.5636904761904763
-0.8139523809523812,0.5636904761904763
-0.7139523809523812,0.5636904761904763
-0.7139523809523812,0.7636904761904764
-0.7139523809523812,0.7636904761904764
-1.2139523809523811,0.7636904761904764
-1.2139523809523811,0.7636904761904764
-1.2306190476190477,0.7636904761904764
-1.4639523809523811,0.7636904761904764
-1.1306190476190479,0.7636904761904764
-1.1306190476190479,0.7636904761904764
-1.1306190476190479,0.7636904761904764
-1.1306190476190479,0.7636904761904764
-1.1306190476190479,0.26369047619047636
-1.1306190476190479,0.26369047619047636
-0.8449047619047622,0.26369047619047636
-0.044904761904762114,0.26369047619047636
0.021761904761904552,0.26369047619047636
0.021761904761904552,0.26369047619047636
0.07176190476190455,0.26369047619047636
0.07176190476190455,0.24035714285714305
-0.07823809523809547,0.24035714285714305
-0.3032380952380955,0.24035714285714305
-0.3032380952380955,0.44035714285714306
-0.3032380952380955,0.42785714285714305
-0.3032380952380955,0.677857142857143
-0.3032380952380955,0.17785714285714305
-0.20323809523809547,0.17785714285714305
-0.20323809523809547,0.17785714285714305
-0.20323809523809547,-0.22214285714285698
-0.20323809523809547,-0.22214285714285698
-0.20323809523809547,-0.22214285714285698
-0.45323809523809544,-0.22214285714285698
-0.45323809523809544,-0.22214285714285698
-1.0532380952380955,-0.22214285714285698
-1.2782380952380956,-0.22214285714285698
-1.1782380952380955,-0.22214285714285698
-1.1782380952380955,-0.22214285714285698
-1.1782380952380955,-0.22214285714285698
-1.1782380952380955,-0.22214285714285698
-0.5782380952380956,-0.22214285714285698
-0.8032380952380955,-0.22214285714285698
-0.8032380952380955,-0.22214285714285698
-0.6407380952380956,-0.22214285714285698
-0.6407380952380956,-0.22214285714285698
-0.6407380952380956,-0.22214285714285698
-0.5324047619047623,-0.22214285714285698
-0.5324047619047623,-0.22214285714285698
-0.33240476190476226,-0.22214285714285698
-0.33240476190476226,-0.22214285714285698
-0.33240476190476226,-0.22214285714285698
-0.33240476190476226,-0.22214285714285698
-0.33240476190476226,-0.722142857142857
-0.24907142857142894,-0.722142857142857
-0.3490714285714289,-0.722142857142857
-0.3490714285714289,-0.722142857142857
-0.3490714285714289,-0.722142857142857
-0.2490714285714289,-0.722142857142857
-0.2490714285714289,0.07785714285714307
-0.2490714285714289,0.13976190476190498
0.1675952380952378,0.13976190476190498
0.4275952380952378,0.13976190476190498
0.4275952380952378,1.0397619047619049
0.8275952380952378,1.0397619047619049
1.177595238095238,1.0397619047619049
1.277595238095238,1.0397619047619049
1.377595238095238,1.0397619047619049
1.377595238095238,1.0397619047619049
1.377595238095238,1.5397619047619049
1.377595238095238,1.5397619047619049
1.377595238095238,1.5397619047619049
1.377595238095238,1.5397619047619049
1.377595238095238,1.5397619047619049
1.4775952380952382,1.5397619047619049
1.4775952380952382,1.5397619047619049
1.9775952380952382,1.5397619047619049
1.9775952380952382,1.589761904761905
0.9775952380952382,1.589761904761905
0.7525952380952382,1.589761904761905
0.7525952380952382,1.589761904761905
1.0525952380952381,1.589761904761905
1.0525952380952381,1.589761904761905
0.6525952380952381,1.589761904761905
0.6525952380952381,1.4897619047619048
0.8192619047619047,1.4897619047619048
0.8192619047619047,2.189761904761905
0.7313831168831169,2.189761904761905
0.3813831168831169,2.189761904761905
-0.11861688311688312,2.189761904761905
0.2147164502164502,2.189761904761905
0.2147164502164502,2.189761904761905
0.35108008658008655,2.189761904761905
0.35108008658008655,2.189761904761905
0.35108008658008655,2.189761904761905
0.35108008658008655,2.189761904761905
0.35108008658008655,2.189761904761905
0.35108008658008655,2.189761904761905
0.35108008658008655,2.272797619047619
0.35108008658008655,2.272797619047619
0.5939372294372294,2.272797619047619
0.36060389610389604,2.272797619047619
0.36060389610389604,2.272797619047619
0.36060389610389604,2.495654761904762
0.36060389610389604,2.558154761904762
0.36060389610389604,2.558154761904762
0.36060389610389604,2.558154761904762
0.36060389610389604,2.558154761904762
0.36060389610389604,2.558154761904762
0.36060389610389604,3.3581547619047623
0.46060389610389607,3.3581547619047623
0.46060389610389607,3.3581547619047623
0.46060389610389607,3.3581547619047623
0.8606038961038961,3.3581547619047623
0.8606038961038961,3.3581547619047623
0.8606038961038961,3.4945183982683985
0.8606038961038961,3.7445183982683985
0.8606038961038961,3.7445183982683985
0.8606038961038961,3.7445183982683985
1.1272705627705628,3.7445183982683985
1.3272705627705628,3.7445183982683985
1.4939372294372295,3.7445183982683985
1.4939372294372295,3.7445183982683985
1.4939372294372295,3.7445183982683985
0.8939372294372294,3.7445183982683985
1.0939372294372294,3.7445183982683985
1.0939372294372294,3.7445183982683985
1.0939372294372294,3.7445183982683985
1.0939372294372294,3.7445183982683985
1.0939372294372294,3.7445183982683985
0.9383816738816738,3.7445183982683985
1.0383816738816738,3.7445183982683985
1.0383816738816738,3.721185064935065
1.0383816738816738,3.721185064935065
1.0383816738816738,4.2211850649350655
1.0383816738816738,4.2211850649350655
1.0383816738816738,4.4711850649350655
1.0383816738816738,4.571185064935065
1.0939372294372294,4.571185064935065
0.8606038961038961,4.571185064935065
0.8606038961038961,4.571185064935065
0.8606038961038961,4.571185064935065
1.160603896103896,4.571185064935065
1.2272705627705627,4.571185064935065
1.2272705627705627,4.571185064935065
1.2272705627705627,4.571185064935065
1.2272705627705627,4.821185064935065
1.2272705627705627,4.821185064935065
1.2272705627705627,4.921185064935065
1.4772705627705627,4.921185064935065
1.4772705627705627,4.921185064935065
1.4772705627705627,4.908685064935065
1.4772705627705627,4.908685064935065
1.1272705627705628,4.908685064935065
1.1272705627705628,4.908685064935065
1.1272705627705628,4.885351731601731
1.2522705627705628,4.885351731601731
1.0522705627705629,4.885351731601731
1.102270562770563,4.885351731601731
1.102270562770563,4.885351731601731
1.202270562770563,4.885351731601731
1.202270562770563,4.885351731601731
1.202270562770563,4.885351731601731
1.202270562770563,4.385351731601731
1.452270562770563,4.385351731601731
1.552270562770563,4.385351731601731
1.8856038961038963,4.385351731601731
1.3856038961038963,4.385351731601731
1.3856038961038963,4.385351731601731
1.8641753246753248,4.385351731601731
1.8641753246753248,4.418685064935064
1.8641753246753248,4.418685064935064
1.8641753246753248,4.556185064935065
2.1975086580086582,4.556185064935065
2.1975086580086582,4.556185064935065
2.1975086580086582,4.556185064935065
2.1975086580086582,4.556185064935065
2.1975086580086582,4.556185064935065
2.1975086580086582,4.556185064935065
2.1975086580086582,4.556185064935065
2.5308419913419917,4.556185064935065
2.5308419913419917,4.556185064935065
2.5308419913419917,4.556185064935065
1.5308419913419917,4.556185064935065
1.5308419913419917,4.556185064935065
1.5308419913419917,4.556185064935065
1.5308419913419917,4.556185064935065
1.5308419913419917,4.556185064935065
0.9308419913419916,4.556185064935065
0.9308419913419916,4.556185064935065
0.9308419913419916,4.556185064935065
1.0927467532467536,4.556185064935065
1.121318181818182,4.556185064935065
1.121318181818182,4.556185064935065
1.121318181818182,4.556185064935065
1.121318181818182,4.556185064935065
1.121318181818182,4.556185064935065
1.2963181818181821,4.556185064935065
1.3629848484848488,4.556185064935065
1.1379848484848487,4.556185064935065
0.5379848484848487,4.556185064935065
0.5379848484848487,4.556185064935065
0.5379848484848487,4.556185064935065
0.5379848484848487,4.556185064935065
0.3379848484848487,4.556185064935065
0.3379848484848487,4.532851731601731
0.3379848484848487,4.532851731601731
0.18613299663299684,4.532851731601731
0.18613299663299684,4.532851731601731
0.18613299663299684,4.509518398268398
0.18613299663299684,4.676185064935065
0.18613299663299684,4.626185064935065
-0.21386700336700318,4.626185064935065
-0.1472003367003365,4.626185064935065
-0.1597003367003365,4.626185064935065
-0.1597003367003365,4.626185064935065
-0.1597003367003365,4.694366883116883
-0.1597003367003365,5.394366883116883
-0.1597003367003365,5.194366883116883
-0.1597003367003365,5.194366883116883
-0.023336700336700156,5.194366883116883
-0.023336700336700156,5.744366883116883
-0.023336700336700156,5.744366883116883
0.17666329966329986,5.744366883116883
-0.32333670033670014,5.744366883116883
-0.32333670033670014,5.744366883116883
-0.32333670033670014,5.744366883116883
-0.9233367003367002,5.744366883116883
-0.9233367003367002,5.744366883116883
-0.9233367003367002,5.744366883116883
-0.9233367003367002,5.744366883116883
-1.0400033670033668,5.744366883116883
-1.0400033670033668,5.244366883116883
-1.0400033670033668,5.244366883116883
-1.1059124579124577,5.244366883116883
-1.1059124579124577,4.544366883116883
-1.1059124579124577,4.544366883116883
-1.1059124579124577,4.450616883116883
-1.1059124579124577,4.431866883116883
-1.1059124579124577,4.431866883116883
-0.3059124579124577,4.431866883116883
-0.3059124579124577,4.681866883116883
-0.3059124579124577,4.681866883116883
-0.3059124579124577,4.681866883116883
-0.23924579124579104,4.681866883116883
-0.23924579124579104,4.84853354978355
-0.23924579124579104,4.84853354978355
-0.23924579124579104,4.84853354978355
-0.23924579124579104,4.84853354978355
-0.07257912457912438,4.84853354978355
0.3024208754208756,4.84853354978355
0.3024208754208756,4.84853354978355
0.22742087542087558,4.84853354978355
0.22742087542087558,4.84853354978355
0.22742087542087558,4.7082557720057725
0.36378451178451193,4.7082557720057725
0.36378451178451193,4.7082557720057725
0.36378451178451193,4.508255772005772
0.36378451178451193,4.508255772005772
0.13045117845117865,4.508255772005772
0.13045117845117865,4.508255772005772
0.13045117845117865,4.508255772005772
0.13045117845117865,4.508255772005772
0.23045117845117866,4.508255772005772
0.4804511784511787,4.508255772005772
0.4804511784511787,4.508255772005772
0.4804511784511787,4.508255772005772
0.4804511784511787,4.508255772005772
0.4804511784511787,4.508255772005772
0.4804511784511787,4.508255772005772
0.763784511784512,4.508255772005772
0.763784511784512,4.484922438672439
0.763784511784512,4.422422438672439
0.763784511784512,4.422422438672439
0.763784511784512,4.422422438672439
0.763784511784512,4.422422438672439
1.263784511784512,4.422422438672439
1.263784511784512,4.422422438672439
1.763784511784512,4.422422438672439
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.763784511784512,4.089089105339106
1.9001481481481481,4.089089105339106
1.9001481481481481,4.089089105339106
1.600148148148148,4.089089105339106
1.750148148148148,4.089089105339106
1.750148148148148,4.089089105339106
2.2501481481481482,4.089089105339106
2.2501481481481482,4.089089105339106
2.2501481481481482,3.589089105339106
2.2501481481481482,3.589089105339106
2.025148148148148,3.589089105339106
2.025148148148148,3.8119462481962487
2.025148148148148,3.945279581529582
2.025148148148148,3.945279581529582
2.1251481481481482,3.945279581529582
2.1251481481481482,3.582779581529582
2.1251481481481482,3.582779581529582
2.1251481481481482,3.582779581529582
1.8584814814814816,3.582779581529582
1.8584814814814816,3.582779581529582
1.8584814814814816,3.582779581529582
1.8584814814814816,3.1827795815295823
1.8584814814814816,3.1827795815295823
1.8584814814814816,3.4327795815295823
1.8584814814814816,3.4327795815295823
1.8584814814814816,3.8009613997114005
1.8584814814814816,3.777628066378067
1.8584814814814816,3.577628066378067
1.8584814814814816,3.577628066378067
1.8584814814814816,3.577628066378067
1.8584814814814816,3.577628066378067
1.8584814814814816,3.577628066378067
2.191814814814815,3.577628066378067
2.191814814814815,3.577628066378067
2.0251481481481486,3.577628066378067
1.6501481481481486,3.577628066378067
1.8501481481481485,3.577628066378067
1.8501481481481485,3.577628066378067
1.8501481481481485,3.577628066378067
2.6501481481481486,3.577628066378067
2.6501481481481486,3.577628066378067
2.6251481481481487,3.577628066378067
2.6251481481481487,3.0109613997114004
2.512648148148149,3.0109613997114004
2.512648148148149,3.0109613997114004
2.512648148148149,3.4109613997114003
2.512648148148149,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.4109613997114003
2.2793148148148155,3.6490566378066385
2.3293148148148153,3.6490566378066385
1.8293148148148153,3.6490566378066385
1.8293148148148153,3.6490566378066385
1.8293148148148153,3.6490566378066385
1.4293148148148154,3.6490566378066385
1.4293148148148154,3.6490566378066385
1.4293148148148154,3.6490566378066385
1.4293148148148154,3.6490566378066385
1.1626481481481488,3.6490566378066385
1.1626481481481488,3.6490566378066385
0.8876481481481487,3.6490566378066385
0.8876481481481487,3.6490566378066385
0.9876481481481487,3.6490566378066385
1.1876481481481487,3.6490566378066385
0.9626481481481487,3.6490566378066385
0.9626481481481487,3.5990566378066386
0.3626481481481486,3.5990566378066386
0.3626481481481486,3.5990566378066386
0.3626481481481486,3.5990566378066386
0.3626481481481486,3.5221335608835616
0.46264814814814864,3.5221335608835616
0.46264814814814864,3.5221335608835616
0.46264814814814864,3.5221335608835616
0.46264814814814864,3.498800227550228
0.46264814814814864,3.498800227550228
0.48764814814814866,3.498800227550228
0.48764814814814866,3.498800227550228
0.48764814814814866,3.565466894216895
0.48764814814814866,3.565466894216895
0.8876481481481486,3.565466894216895
0.8876481481481486,4.165466894216895
0.4876481481481486,4.165466894216895
1.0126481481481486,4.165466894216895
1.0126481481481486,4.498800227550228
0.7876481481481487,4.498800227550228
0.7876481481481487,4.498800227550228
0.5626481481481487,4.498800227550228
0.8483624338624344,4.498800227550228
0.8483624338624344,4.566982045732046
0.5483624338624344,4.566982045732046
0.5483624338624344,4.566982045732046
0.8483624338624345,4.566982045732046
0.8483624338624345,3.866982045732046
0.8483624338624345,3.866982045732046
0.60391798941799,3.866982045732046
0.60391798941799,4.089839188589188
0.60391798941799,4.089839188589188
0.60391798941799,4.089839188589188
0.5878465608465614,4.089839188589188
0.9211798941798948,4.089839188589188
0.9211798941798948,4.339839188589188
0.9211798941798948,4.339839188589188
1.0836798941798949,4.339839188589188
0.6836798941798948,4.339839188589188
0.6836798941798948,4.580531829281829
0.6836798941798948,4.580531829281829
0.6836798941798948,4.580531829281829
0.6836798941798948,4.018031829281829
-0.016320105820105013,4.018031829281829
-0.016320105820105013,4.018031829281829
-0.016320105820105013,3.684698495948495
-0.016320105820105013,3.684698495948495
-0.016320105820105013,3.684698495948495
-0.016320105820105013,3.684698495948495
-0.016320105820105013,3.2846984959484953
0.233679894179895,3.2846984959484953
0.233679894179895,3.2846984959484953
0.383679894179895,3.2846984959484953
0.15034656084656173,3.2846984959484953
-0.2496534391534383,3.2846984959484953
-0.2496534391534383,3.2846984959484953
-0.2496534391534383,3.2846984959484953
-0.2496534391534383,3.2846984959484953
-0.2496534391534383,3.2846984959484953
-0.2496534391534383,3.2846984959484953
-0.4829867724867716,3.2846984959484953
-0.4829867724867716,3.2846984959484953
-0.4829867724867716,3.2846984959484953
-0.4829867724867716,3.584698495948495
-0.4829867724867716,3.584698495948495
-0.4829867724867716,4.084698495948495
-0.4829867724867716,4.084698495948495
-0.4829867724867716,4.084698495948495
-0.5329867724867716,4.084698495948495
-0.6329867724867716,4.084698495948495
-0.6329867724867716,4.084698495948495
-0.6329867724867716,4.084698495948495
-0.6329867724867716,4.084698495948495
-0.6329867724867716,4.284698495948495
-0.6329867724867716,4.284698495948495
-0.7579867724867716,4.284698495948495
-0.7579867724867716,4.284698495948495
-0.9829867724867716,4.284698495948495
-0.9829867724867716,4.284698495948495
-1.4829867724867716,4.284698495948495
-1.4829867724867716,4.284698495948495
-1.4829867724867716,4.284698495948495
-1.4829867724867716,4.284698495948495
-1.4829867724867716,4.634698495948495
-1.4829867724867716,4.634698495948495
-2.482986772486772,4.634698495948495
-2.3829867724867717,4.634698495948495
-1.8329867724867717,4.634698495948495
-1.8329867724867717,4.634698495948495
-1.766320105820105,4.634698495948495
-1.766320105820105,4.634698495948495
-1.991320105820105,4.634698495948495
-1.891320105820105,4.634698495948495
-1.791320105820105,4.634698495948495
-1.791320105820105,4.634698495948495
-2.791320105820105,4.634698495948495
-2.766320105820105,4.634698495948495
-2.766320105820105,4.234698495948495
-2.4329867724867715,4.234698495948495
-2.4329867724867715,4.234698495948495
-2.4329867724867715,4.234698495948495
-2.4329867724867715,4.068031829281828
-2.4329867724867715,4.068031829281828
-2.4329867724867715,4.068031829281828
-2.4329867724867715,4.068031829281828
-2.4329867724867715,4.068031829281828
-2.2966231361231353,4.068031829281828
-2.2966231361231353,4.068031829281828
-2.2966231361231353,4.068031829281828
-2.2966231361231353,4.568031829281828
-2.196623136123135,4.568031829281828
-2.196623136123135,4.818031829281828
-2.196623136123135,4.818031829281828
-2.196623136123135,4.818031829281828
-2.196623136123135,4.818031829281828
-2.096623136123135,4.818031829281828
-2.096623136123135,4.418031829281827
-1.9602594997594989,4.418031829281827
-1.9602594997594989,4.418031829281827
-1.9602594997594989,4.418031829281827
-1.9602594997594989,4.418031829281827
-1.9602594997594989,4.418031829281827
-1.5227594997594989,4.418031829281827
-1.5227594997594989,4.502122738372736
-1.5227594997594989,4.502122738372736
-1.822759499759499,4.502122738372736
-1.822759499759499,4.502122738372736
-1.622759499759499,4.502122738372736
-1.372759499759499,4.502122738372736
-1.372759499759499,4.502122738372736
-1.372759499759499,4.502122738372736
-1.372759499759499,4.502122738372736
-1.247759499759499,4.502122738372736
-0.547759499759499,4.502122738372736
-0.547759499759499,4.502122738372736
-0.547759499759499,4.502122738372736
-0.44775949975949897,4.502122738372736
-0.3113958633958626,4.502122738372736
-0.3113958633958626,4.452122738372736
-0.3113958633958626,4.452122738372736
-0.5113958633958626,4.452122738372736
-0.5113958633958626,4.452122738372736
-0.5113958633958626,3.9521227383727364
-0.5113958633958626,4.452122738372736
-0.3185387205387198,4.452122738372736
-0.21853872053871978,4.452122738372736
-0.8185387205387199,4.452122738372736
-0.95603872053872,4.452122738372736
-0.95603872053872,4.452122738372736
0.043961279461280034,4.452122738372736
0.043961279461280034,4.452122738372736
0.043961279461280034,4.452122738372736
0.043961279461280034,4.452122738372736
0.043961279461280034,4.652122738372737
-0.35603872053872,4.652122738372737
-0.35603872053872,4.639622738372736
-0.35603872053872,4.639622738372736
-0.35603872053872,4.639622738372736
-0.35603872053872,4.639622738372736
-0.5608006253006248,4.639622738372736
-0.5608006253006248,4.616289405039403
-0.5608006253006248,4.616289405039403
-0.5608006253006248,4.728789405039403
-0.5608006253006248,4.728789405039403
-0.7858006253006248,4.728789405039403
-0.7858006253006248,4.728789405039403
-0.9858006253006248,4.728789405039403
-0.9858006253006248,4.728789405039403
-0.9858006253006248,4.728789405039403
-0.9858006253006248,4.728789405039403
-0.8858006253006249,4.728789405039403
-0.8858006253006249,4.728789405039403
-0.9483006253006249,4.728789405039403
-0.9483006253006249,4.696971223221221
-0.9483006253006249,4.856971223221221
-0.14830062530062482,4.856971223221221
0.2516993746993752,4.856971223221221
0.2516993746993752,5.356971223221221
0.026699374699375195,5.356971223221221
-0.17330062530062482,5.356971223221221
-0.027467291967291474,5.356971223221221
0.22253270803270853,5.356971223221221
0.22253270803270853,5.356971223221221
0.22253270803270853,5.20697122322122
0.22253270803270853,5.20697122322122
0.22253270803270853,5.606971223221221
0.022532708032708515,5.606971223221221
0.022532708032708515,5.606971223221221
0.2725327080327085,5.606971223221221
0.2725327080327085,5.606971223221221
0.2725327080327085,5.606971223221221
0.04753270803270851,5.606971223221221
0.04753270803270851,5.975153041403039
0.38086604136604185,5.975153041403039
0.38086604136604185,5.475153041403039
1.0808660413660418,5.475153041403039
1.5808660413660418,5.475153041403039
0.5808660413660418,5.475153041403039
0.5808660413660418,5.475153041403039
-0.01913395863395817,5.475153041403039
-0.01913395863395817,5.475153041403039
-0.01913395863395817,5.74658161283161
-0.01913395863395817,5.74658161283161
0.48086604136604183,5.74658161283161
0.48086604136604183,5.74658161283161
-0.08163395863395817,5.74658161283161
-0.08163395863395817,5.74658161283161
-0.08163395863395817,5.74658161283161
-0.08163395863395817,5.74658161283161
0.7183660413660419,5.74658161283161
0.9433660413660419,5.74658161283161
0.9433660413660419,5.74658161283161
0.9433660413660419,5.74658161283161
1.043366041366042,5.74658161283161
1.043366041366042,6.4465816128316105
1.043366041366042,6.4465816128316105
1.043366041366042,6.4465816128316105
1.043366041366042,6.4465816128316105
1.043366041366042,6.60908161283161
1.043366041366042,6.60908161283161
0.943366041366042,6.60908161283161
0.943366041366042,6.60908161283161
0.943366041366042,6.60908161283161
1.1576517556517563,6.60908161283161
0.9326517556517563,6.60908161283161
0.9326517556517563,6.67470661283161
0.9326517556517563,6.67470661283161
0.9326517556517563,6.77470661283161
0.9326517556517563,6.77470661283161
0.3326517556517562,6.77470661283161
0.3326517556517562,6.77470661283161
0.3326517556517562,6.77470661283161
0.3326517556517562,6.77470661283161
0.3326517556517562,7.037563755688752
0.3326517556517562,7.487563755688752
0.3326517556517562,7.487563755688752
-0.1673482443482438,7.487563755688752
-0.1673482443482438,7.487563755688752
-0.1673482443482438,7.487563755688752
-0.1673482443482438,7.287563755688752
0.1659850889850895,7.287563755688752
0.1659850889850895,7.287563755688752
0.05884223184223236,7.287563755688752
0.19520586820586872,7.287563755688752
0.5952058682058687,7.287563755688752
0.5952058682058687,7.075063755688752
0.5952058682058687,7.050063755688751
1.2952058682058687,7.050063755688751
1.2952058682058687,7.050063755688751
1.2952058682058687,7.050063755688751
1.2952058682058687,7.050063755688751
1.2952058682058687,7.308397089022085
1.2952058682058687,7.308397089022085
1.2952058682058687,7.308397089022085
1.2952058682058687,7.308397089022085
1.2952058682058687,7.308397089022085
0.6952058682058686,7.308397089022085
1.0285392015392019,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
1.128539201539202,7.308397089022085
0.928539201539202,7.308397089022085
0.22853920153920215,7.308397089022085
0.22853920153920215,7.308397089022085
0.22853920153920215,7.308397089022085
0.42853920153920216,7.308397089022085
0.42853920153920216,7.308397089022085
0.42853920153920216,7.558397089022085
0.5649028379028385,7.558397089022085
0.6315695045695051,7.558397089022085
0.6315695045695051,7.808397089022085
0.6315695045695051,7.808397089022085
1.1315695045695051,7.808397089022085
1.1315695045695051,7.808397089022085
1.1315695045695051,7.876578907203903
1.531569504569505,7.876578907203903
1.731569504569505,7.876578907203903
2.2315695045695048,7.876578907203903
2.2315695045695048,7.876578907203903
2.2315695045695048,7.876578907203903
2.1232361712361714,7.876578907203903
2.423236171236171,7.876578907203903
2.7732361712361713,7.876578907203903
3.2732361712361713,7.876578907203903
3.2732361712361713,7.876578907203903
3.2732361712361713,7.876578907203903
3.2732361712361713,7.876578907203903
3.4095998075998075,7.876578907203903
3.4095998075998075,7.876578907203903
2.9095998075998075,7.876578907203903
3.4095998075998075,7.876578907203903
3.4095998075998075,7.876578907203903
3.4095998075998075,7.876578907203903
3.742933140933141,7.876578907203903
